timestamp,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,shortwave_radiation,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN
time,continuous,continuous,continuous,continuous,continuous,continuous,continuous
,,,,,,,
2022-08-31 03:00:00,28,72,13,9.4,0,0,0
2022-08-31 04:00:00,27.8,72,16,9.7,0,0,0
2022-08-31 05:00:00,27.7,77,13,8.6,0,7.32,7.43
2022-08-31 06:00:00,28,75,7,9.2,8,112.43,113.53
2022-08-31 07:00:00,29.3,71,90,9.4,111,302.95,305.45
2022-08-31 08:00:00,31.1,63,15,9.4,290,483.73,484.12
2022-08-31 09:00:00,32.9,56,17,8.8,483,660.5,662.4
2022-08-31 10:00:00,34.2,50,22,9.7,620,774.75,787.95
2022-08-31 11:00:00,35.2,48,23,9.7,717,822.67,849.83
2022-08-31 12:00:00,36,46,38,8.9,788,664.12,820.95
2022-08-31 13:00:00,36.4,46,60,9.6,770,586.3,738.17
2022-08-31 14:00:00,36.8,44,100,10.8,641,468.23,599.2
2022-08-31 15:00:00,36.3,43,100,15.5,407,326.77,412.98
2022-08-31 16:00:00,34.2,49,73,19.8,148,181.27,220.68
2022-08-31 17:00:00,32.2,59,98,10.4,168,49.38,57.78
2022-08-31 18:00:00,31.6,59,84,8.6,51,0,0
2022-08-31 19:00:00,30.9,62,100,7.2,1,0,0
2022-08-31 20:00:00,30.2,65,100,6.5,0,0,0
2022-08-31 21:00:00,29.8,68,100,5.9,0,0,0
2022-08-31 22:00:00,29.5,69,100,7.2,0,0,0
2022-08-31 23:00:00,29.2,70,100,7,0,0,0
2022-09-01 00:00:00,28.9,71,100,5.7,0,0,0
2022-09-01 01:00:00,28.6,73,100,6,0,0,0
2022-09-01 02:00:00,28.4,73,100,7.4,0,0,0
2022-09-01 03:00:00,28.2,74,100,6.5,0,0,0
2022-09-01 04:00:00,28,75,100,6.3,0,0,0
2022-09-01 05:00:00,27.8,77,100,6.9,0,6.95,6.95
2022-09-01 06:00:00,28.3,75,97,7.6,8,107.82,108.4
2022-09-01 07:00:00,29.6,70,97,5.8,104,291.77,294.48
2022-09-01 08:00:00,31.5,63,87,7,270,489.9,493.52
2022-09-01 09:00:00,32.9,56,100,8.9,438,650.88,663.58
2022-09-01 10:00:00,34,52,51,11.2,544,735.62,783.58
2022-09-01 11:00:00,35.2,48,60,10.7,715,752.53,833.28
2022-09-01 12:00:00,35.9,46,80,10.6,741,694.58,820.75
2022-09-01 13:00:00,36.5,43,100,10.7,766,616.55,736.22
2022-09-01 14:00:00,36.8,41,100,11.5,691,516.75,596.38
2022-09-01 15:00:00,36.8,40,100,12.7,559,323.92,412.88
2022-09-01 16:00:00,36.5,39,100,14.5,388,168.43,218.25
2022-09-01 17:00:00,34.7,46,100,8.7,200,46.7,56.15
2022-09-01 18:00:00,32.8,56,100,6.1,55,0,0
2022-09-01 19:00:00,32,60,100,9.2,1,0,0
2022-09-01 20:00:00,31.2,60,100,10.4,0,0,0
2022-09-01 21:00:00,30.4,66,100,9.4,0,0,0
2022-09-01 22:00:00,29.8,71,100,9,0,0,0
2022-09-01 23:00:00,29.3,72,100,7.8,0,0,0
2022-09-02 00:00:00,28.9,73,100,7.4,0,0,0
2022-09-02 01:00:00,28.5,75,43,5.2,0,0,0
2022-09-02 02:00:00,28.1,75,15,5.5,0,0,0
2022-09-02 03:00:00,28,75,0,6.5,0,0,0
2022-09-02 04:00:00,27.6,76,1,6.5,0,0,0
2022-09-02 05:00:00,27.4,80,1,4.1,0,6.5,6.53
2022-09-02 06:00:00,28,77,99,3.4,7,99.3,104.35
2022-09-02 07:00:00,28.9,73,93,5.4,105,249.7,285.62
2022-09-02 08:00:00,30.3,67,100,4.8,290,430.35,484.7
2022-09-02 09:00:00,32.1,60,100,4.2,494,575.53,658.2
2022-09-02 10:00:00,33.7,52,12,5.2,658,660.92,784.38
2022-09-02 11:00:00,35.1,45,52,8.3,711,613.22,828.8
2022-09-02 12:00:00,36,40,67,10.2,732,583.47,815.05
2022-09-02 13:00:00,36.7,37,65,11.4,725,489.25,733.65
2022-09-02 14:00:00,36.5,37,90,12.8,633,388.3,597.85
2022-09-02 15:00:00,36.6,36,55,11.9,555,270.1,415.05
2022-09-02 16:00:00,36.7,35,54,13.1,426,152.32,219.52
2022-09-02 17:00:00,35,42,62,10.2,239,46.8,56.2
2022-09-02 18:00:00,33.3,53,29,5,65,0,0
2022-09-02 19:00:00,32.2,53,47,4.8,1,0,0
2022-09-02 20:00:00,31.4,58,16,6.8,0,0,0
2022-09-02 21:00:00,32.6,50,5,3.7,0,0,0
2022-09-02 22:00:00,31.5,54,14,2.6,0,0,0
2022-09-02 23:00:00,29.4,64,1,4.5,0,0,0
2022-09-03 00:00:00,29,67,3,4.9,0,0,0
2022-09-03 01:00:00,28.6,67,9,5,0,0,0
2022-09-03 02:00:00,28,70,5,4.8,0,0,0
2022-09-03 03:00:00,27.9,69,3,4.3,0,0,0
2022-09-03 04:00:00,27.5,70,0,5.8,0,0,0
2022-09-03 05:00:00,27.5,67,0,9.8,0,7.2,7.25
2022-09-03 06:00:00,27.9,66,9,12.4,8,125.15,126.8
2022-09-03 07:00:00,29,63,31,17.9,110,331.85,336.25
2022-09-03 08:00:00,30.8,57,4,13.3,273,544.1,544.9
2022-09-03 09:00:00,32.8,52,3,16.9,495,722.6,723.03
2022-09-03 10:00:00,34.5,47,6,17.8,669,847.1,848.5
2022-09-03 11:00:00,35.8,42,16,17.2,767,881.15,882.75
2022-09-03 12:00:00,36.6,39,15,17.7,769,850.15,874.33
2022-09-03 13:00:00,37,35,23,18.6,751,780.95,796.88
2022-09-03 14:00:00,37.7,32,27,20.2,693,650.4,659.05
2022-09-03 15:00:00,37.1,31,35,22.2,562,465.75,473.92
2022-09-03 16:00:00,36.6,32,16,21.9,416,257,263.52
2022-09-03 17:00:00,35.2,38,1,18.3,241,67.47,68.68
2022-09-03 18:00:00,34.2,39,23,13.6,65,0,0
2022-09-03 19:00:00,32.5,44,9,6.2,0,0,0
2022-09-03 20:00:00,31.4,49,12,6,0,0,0
2022-09-03 21:00:00,30.8,50,10,7.5,0,0,0
2022-09-03 22:00:00,30.1,52,7,7.9,0,0,0
2022-09-03 23:00:00,29.8,56,7,11.9,0,0,0
2022-09-04 00:00:00,29.5,58,6,12.8,0,0,0
2022-09-04 01:00:00,29,60,4,12.3,0,0,0
2022-09-04 02:00:00,28.5,63,2,12,0,0,0
2022-09-04 03:00:00,28.1,64,0,12.1,0,0,0
2022-09-04 04:00:00,28,65,0,14.5,0,0,0
2022-09-04 05:00:00,27.7,66,0,16.1,0,7.55,7.53
2022-09-04 06:00:00,28,66,0,17,7,136.77,137.07
2022-09-04 07:00:00,29.1,63,0,17.3,116,350.1,350.75
2022-09-04 08:00:00,30.8,58,0,20.5,309,560.25,560.88
2022-09-04 09:00:00,32.3,53,0,21,511,733.8,736.42
2022-09-04 10:00:00,33.8,48,0,17.6,682,851.85,856.45
2022-09-04 11:00:00,35,43,1,15.6,807,889.72,897.62
2022-09-04 12:00:00,36,40,1,15.8,850,864.8,887.28
2022-09-04 13:00:00,36.5,37,5,15.9,832,778.15,807.7
2022-09-04 14:00:00,36.8,35,4,15.5,759,639,666.75
2022-09-04 15:00:00,36.8,35,13,15.2,604,466.7,477.95
2022-09-04 16:00:00,36.4,35,11,15,409,253.8,263.42
2022-09-04 17:00:00,35.3,40,21,13.8,232,63.92,66.03
2022-09-04 18:00:00,34.2,43,19,13.6,50,0,0
2022-09-04 19:00:00,33.3,46,15,14.6,0,0,0
2022-09-04 20:00:00,32.5,49,9,14.1,0,0,0
2022-09-04 21:00:00,31.3,52,5,13.9,0,0,0
2022-09-04 22:00:00,30.5,54,8,14.7,0,0,0
2022-09-04 23:00:00,29.9,57,15,15.2,0,0,0
2022-09-05 00:00:00,29.2,59,11,15.8,0,0,0
2022-09-05 01:00:00,28.8,61,7,14.3,0,0,0
2022-09-05 02:00:00,28.2,63,1,12.6,0,0,0
2022-09-05 03:00:00,27.5,65,1,10.7,0,0,0
2022-09-05 04:00:00,27,67,2,9.5,0,0,0
2022-09-05 05:00:00,27,68,1,8.6,0,6.9,6.95
2022-09-05 06:00:00,27.1,67,2,9.7,7,129,129.73
2022-09-05 07:00:00,28.4,63,6,10.8,114,338.4,339.5
2022-09-05 08:00:00,29.8,59,1,12.3,305,550.53,550.95
2022-09-05 09:00:00,31.5,54,0,12.9,509,723.35,726.6
2022-09-05 10:00:00,33.2,49,0,10.2,680,846.65,848.78
2022-09-05 11:00:00,34.3,46,9,5.5,800,830.62,877.9
2022-09-05 12:00:00,35.2,42,10,5,833,803.45,863.9
2022-09-05 13:00:00,35.8,40,13,7.1,826,722.78,780.03
2022-09-05 14:00:00,36.2,39,10,9.9,743,599.88,634.6
2022-09-05 15:00:00,36,38,33,10.7,606,422.73,442.98
2022-09-05 16:00:00,35.4,39,70,9.7,408,219.32,231.65
2022-09-05 17:00:00,34.4,41,25,8.9,220,51.8,53.65
2022-09-05 18:00:00,33.6,41,10,9.4,57,0,0
2022-09-05 19:00:00,32.9,44,7,9.9,0,0,0
2022-09-05 20:00:00,32.2,48,6,6.6,0,0,0
2022-09-05 21:00:00,30.9,55,5,6.2,0,0,0
2022-09-05 22:00:00,30,59,7,4.7,0,0,0
2022-09-05 23:00:00,29.5,60,3,5.2,0,0,0
2022-09-06 00:00:00,28.8,64,3,5.5,0,0,0
2022-09-06 01:00:00,28,69,4,4.8,0,0,0
2022-09-06 02:00:00,28,67,5,4.9,0,0,0
2022-09-06 03:00:00,27.5,70,4,4.5,0,0,0
2022-09-06 04:00:00,27,71,2,6.2,0,0,0
2022-09-06 05:00:00,27.2,70,1,7,0,5.95,6.07
2022-09-06 06:00:00,27.6,66,0,8.1,7,113.12,114.9
2022-09-06 07:00:00,29,59,1,8,112,302.83,304.83
2022-09-06 08:00:00,30.8,55,1,7.1,303,511.8,512.15
2022-09-06 09:00:00,32.7,50,3,4.7,505,686.05,690.92
2022-09-06 10:00:00,34.5,43,2,8.9,662,769.47,813.53
2022-09-06 11:00:00,35.6,38,25,7.9,766,762.62,843.12
2022-09-06 12:00:00,36.4,36,29,8.2,777,723.35,827.1
2022-09-06 13:00:00,37,33,24,9,788,632.08,740.6
2022-09-06 14:00:00,37.4,31,35,10,698,508.3,593.78
2022-09-06 15:00:00,37.2,31,18,10.4,560,326.52,403.98
2022-09-06 16:00:00,37.2,30,10,11.9,407,159.85,203.45
2022-09-06 17:00:00,33,49,8,8.4,204,36.62,45.28
2022-09-06 18:00:00,32.8,48,53,5.6,44,0,0
2022-09-06 19:00:00,32.1,49,27,8.9,0,0,0
2022-09-06 20:00:00,31.1,54,17,3.7,0,0,0
2022-09-06 21:00:00,30.4,57,6,4.3,0,0,0
2022-09-06 22:00:00,30.1,58,1,6.1,0,0,0
2022-09-06 23:00:00,29.5,62,1,5.4,0,0,0
2022-09-07 00:00:00,28.9,67,1,6.6,0,0,0
2022-09-07 01:00:00,29,66,0,4.8,0,0,0
2022-09-07 02:00:00,28,72,0,5.5,0,0,0
2022-09-07 03:00:00,27.5,73,0,5.7,0,0,0
2022-09-07 04:00:00,27.1,75,0,5,0,0,0
2022-09-07 05:00:00,27.1,77,0,5.2,0,5.1,5.1
2022-09-07 06:00:00,28,73,0,5,6,95.4,95.72
2022-09-07 07:00:00,29.4,67,0,4.7,112,260.88,261.95
2022-09-07 08:00:00,31.4,58,0,4.8,304,439.52,441.3
2022-09-07 09:00:00,33.2,50,10,5.3,503,621.78,624.3
2022-09-07 10:00:00,34.5,43,18,7.7,650,734.35,737.5
2022-09-07 11:00:00,35.5,39,22,8.2,741,840.88,852.15
2022-09-07 12:00:00,36.2,36,15,7.9,788,813.8,833.47
2022-09-07 13:00:00,36.7,34,9,8.2,787,709.47,749.33
2022-09-07 14:00:00,37.2,32,16,10.1,712,580.55,600.72
2022-09-07 15:00:00,37.3,32,7,12.4,593,405.1,415.27
2022-09-07 16:00:00,36.8,32,8,14.6,430,192.12,212.05
2022-09-07 17:00:00,34.9,38,14,12.7,231,39.65,45.85
2022-09-07 18:00:00,33.9,39,1,10.3,54,0,0
2022-09-07 19:00:00,32.7,43,0,6.9,0,0,0
2022-09-07 20:00:00,31.9,47,0,7.5,0,0,0
2022-09-07 21:00:00,30.8,52,0,6.4,0,0,0
2022-09-07 22:00:00,29.5,58,0,6.7,0,0,0
2022-09-07 23:00:00,29.8,58,0,6.1,0,0,0
2022-09-08 00:00:00,29.3,60,0,6,0,0,0
2022-09-08 01:00:00,28.7,63,0,5.6,0,0,0
2022-09-08 02:00:00,27.5,68,0,5.4,0,0,0
2022-09-08 03:00:00,27.4,68,0,7.1,0,0,0
2022-09-08 04:00:00,26.6,71,0,6.6,0,0,0
2022-09-08 05:00:00,27,72,0,5.6,0,4.7,4.72
2022-09-08 06:00:00,27.8,68,0,3.9,6,95.93,96.22
2022-09-08 07:00:00,29.3,62,0,3.7,109,249.38,250.1
2022-09-08 08:00:00,31.2,55,0,5.6,300,435.33,436.27
2022-09-08 09:00:00,32.8,50,0,5.9,499,597.28,597.92
2022-09-08 10:00:00,34,45,19,4.4,672,708.62,740.75
2022-09-08 11:00:00,34.8,43,14,5.1,717,790.22,844.35
2022-09-08 12:00:00,35.5,41,23,5.4,784,762.38,827.22
2022-09-08 13:00:00,35.9,40,7,4.5,787,667.08,742.2
2022-09-08 14:00:00,36.5,38,10,4.2,732,539.67,594
2022-09-08 15:00:00,36.6,38,15,5.2,585,370.67,406.45
2022-09-08 16:00:00,36.5,38,10,8.7,415,189.35,205.45
2022-09-08 17:00:00,35,42,45,12.9,223,42.1,43.25
2022-09-08 18:00:00,33.9,43,16,12.3,52,0,0
2022-09-08 19:00:00,33.2,45,4,8.9,0,0,0
2022-09-08 20:00:00,32.5,49,3,6.2,0,0,0
2022-09-08 21:00:00,31.4,55,2,6.8,0,0,0
2022-09-08 22:00:00,30.4,60,1,8.5,0,0,0
2022-09-08 23:00:00,29.8,64,1,6.9,0,0,0
2022-09-09 00:00:00,29.4,67,0,7.1,0,0,0
2022-09-09 01:00:00,29,70,0,8.4,0,0,0
2022-09-09 02:00:00,28.6,74,0,9,0,0,0
2022-09-09 03:00:00,28.3,78,0,9.4,0,0,0
2022-09-09 04:00:00,28,81,0,9,0,0,0
2022-09-09 05:00:00,27.7,80,0,6.6,0,4.18,4.6
2022-09-09 06:00:00,28,81,0,7.8,6,77.72,88.18
2022-09-09 07:00:00,29,79,0,9.6,107,214.12,251.35
2022-09-09 08:00:00,30.5,72,10,10.6,294,386.48,436.58
2022-09-09 09:00:00,32.1,64,9,11,469,563.3,608.72
2022-09-09 10:00:00,33.3,57,18,9.2,606,714.45,731.4
2022-09-09 11:00:00,34.3,52,28,8.1,742,757.92,797.2
2022-09-09 12:00:00,34.7,50,28,8.8,756,668.9,770.88
2022-09-09 13:00:00,34.8,49,28,7.6,700,612.9,679.2
2022-09-09 14:00:00,35,49,36,5.5,652,493.5,544.45
2022-09-09 15:00:00,34.9,49,20,3.2,538,329.85,356.67
2022-09-09 16:00:00,34.8,49,10,1.1,391,160.6,167.18
2022-09-09 17:00:00,34.2,49,17,6.2,211,33.58,33.75
2022-09-09 18:00:00,33.2,53,28,5.4,50,0,0
2022-09-09 19:00:00,32.5,56,24,5.8,0,0,0
2022-09-09 20:00:00,32.1,57,13,9.3,0,0,0
2022-09-09 21:00:00,31.5,60,20,12.1,0,0,0
2022-09-09 22:00:00,30.9,63,12,11.2,0,0,0
2022-09-09 23:00:00,30.3,66,6,10.4,0,0,0
2022-09-10 00:00:00,29.9,68,4,11.2,0,0,0
2022-09-10 01:00:00,29.4,71,3,10.5,0,0,0
2022-09-10 02:00:00,28.9,74,1,9.5,0,0,0
2022-09-10 03:00:00,28.5,77,1,11.2,0,0,0
2022-09-10 04:00:00,28.1,79,0,8.4,0,0,0
2022-09-10 05:00:00,24.8,91,40,16.2,0,4.35,4.53
2022-09-10 06:00:00,25.1,89,98,11.4,1,78.75,88.25
2022-09-10 07:00:00,25.8,87,83,9.8,68,198.9,250.18
2022-09-10 08:00:00,27.1,82,70,8.8,225,359.23,438.27
2022-09-10 09:00:00,30,68,24,10.8,485,466.08,599.75
2022-09-10 10:00:00,31.5,64,41,11.5,589,611.83,727.47
2022-09-10 11:00:00,32.5,61,25,10.1,717,658.88,781.5
2022-09-10 12:00:00,33.5,57,22,9.1,799,630.78,767.72
2022-09-10 13:00:00,34,55,28,8.2,734,542.75,689.58
2022-09-10 14:00:00,34.2,53,31,7.4,657,454.52,552.7
2022-09-10 15:00:00,34.2,53,21,5.4,516,314.05,372.5
2022-09-10 16:00:00,34,52,24,5,382,158.73,183.85
2022-09-10 17:00:00,32,62,27,9.4,204,35.15,36.92
2022-09-10 18:00:00,31.4,64,42,5.4,47,0,0
2022-09-10 19:00:00,30.8,66,40,7.1,0,0,0
2022-09-10 20:00:00,30.2,68,26,10.3,0,0,0
2022-09-10 21:00:00,29.7,70,25,9.4,0,0,0
2022-09-10 22:00:00,29.4,71,23,9.2,0,0,0
2022-09-10 23:00:00,29.1,73,16,9.2,0,0,0
2022-09-11 00:00:00,28.7,74,15,8.7,0,0,0
2022-09-11 01:00:00,28.3,76,88,9.7,0,0,0
2022-09-11 02:00:00,27.9,78,15,9.8,0,0,0
2022-09-11 03:00:00,27.6,80,18,10.1,0,0,0
2022-09-11 04:00:00,26.8,84,43,13.3,0,0,0
2022-09-11 05:00:00,25.2,87,65,15,0,4.55,4.62
2022-09-11 06:00:00,24.5,90,100,13.5,3,95,96.3
2022-09-11 07:00:00,24.8,89,96,11.9,65,265.88,268.2
2022-09-11 08:00:00,26.1,84,71,9.1,235,454.83,455.2
2022-09-11 09:00:00,28.2,75,29,10.7,450,582.05,586.8
2022-09-11 10:00:00,30.5,66,28,11.8,650,730.92,752.8
2022-09-11 11:00:00,32,59,22,11.4,764,798.8,836.83
2022-09-11 12:00:00,32.8,56,29,9.1,792,788.65,813.28
2022-09-11 13:00:00,33.3,55,18,5.5,760,659.62,713.3
2022-09-11 14:00:00,33.5,52,13,4.3,662,532.67,557.47
2022-09-11 15:00:00,33.6,51,18,5.2,567,362.17,366.98
2022-09-11 16:00:00,33.5,51,9,7.4,401,169.73,172.98
2022-09-11 17:00:00,33.2,51,6,9.8,207,33.12,33.58
2022-09-11 18:00:00,32.2,54,23,10.5,43,0,0
2022-09-11 19:00:00,31.3,57,28,14.1,0,0,0
2022-09-11 20:00:00,30.2,62,23,11.6,0,0,0
2022-09-11 21:00:00,29.7,65,20,10.2,0,0,0
2022-09-11 22:00:00,29.3,67,34,10.8,0,0,0
2022-09-11 23:00:00,28.9,70,23,9,0,0,0
2022-09-12 00:00:00,28.5,72,10,10.1,0,0,0
2022-09-12 01:00:00,27.9,74,15,10.1,0,0,0
2022-09-12 02:00:00,27.5,76,2,10.1,0,0,0
2022-09-12 03:00:00,27.2,77,2,10.2,0,0,0
2022-09-12 04:00:00,26.9,79,5,9.2,0,0,0
2022-09-12 05:00:00,27,77,1,10.4,0,4.45,4.45
2022-09-12 06:00:00,27.3,76,0,10.6,5,96.28,96.57
2022-09-12 07:00:00,28.4,73,0,11.5,104,275.73,276.83
2022-09-12 08:00:00,29.8,67,9,13.8,292,480.33,482.15
2022-09-12 09:00:00,31,62,7,13.9,488,655.42,657.65
2022-09-12 10:00:00,32.5,57,15,15.2,633,775.72,776.72
2022-09-12 11:00:00,33.5,53,24,16.2,728,823.88,854.65
2022-09-12 12:00:00,34.4,49,100,16.6,748,748.95,833.33
2022-09-12 13:00:00,35,44,100,16,661,623.3,744.95
2022-09-12 14:00:00,32.8,50,81,13.1,254,583.47,600.5
2022-09-12 15:00:00,33.8,48,44,8.8,372,396.1,414.3
2022-09-12 16:00:00,33.4,49,32,13,332,199.73,210
2022-09-12 17:00:00,32.1,53,19,9.6,181,38.8,39.8
2022-09-12 18:00:00,31,58,23,7.2,39,0,0
2022-09-12 19:00:00,30.1,63,30,5.6,0,0,0
2022-09-12 20:00:00,29.2,72,26,6.3,0,0,0
2022-09-12 21:00:00,28.9,73,20,5.6,0,0,0
2022-09-12 22:00:00,28.9,70,19,5.5,0,0,0
2022-09-12 23:00:00,28.5,70,11,5.7,0,0,0
2022-09-13 00:00:00,28,73,16,4.8,0,0,0
2022-09-13 01:00:00,27,77,66,14.8,0,0,0
2022-09-13 02:00:00,26,83,58,18.1,0,0,0
2022-09-13 03:00:00,25.5,86,38,10.9,0,0,0
2022-09-13 04:00:00,25.1,88,30,8.7,0,0,0
2022-09-13 05:00:00,25.3,90,18,11,0,3.9,4.5
2022-09-13 06:00:00,25.8,87,95,14.4,4,87.35,100.1
2022-09-13 07:00:00,26.4,83,92,14.3,89,240.57,286.83
2022-09-13 08:00:00,27.8,75,39,14.6,256,424.92,500
2022-09-13 09:00:00,29.6,65,29,19.1,474,611.12,676.88
2022-09-13 10:00:00,31.4,58,74,20.4,597,699.65,794.7
2022-09-13 11:00:00,32.3,54,85,22.3,622,802.8,858.03
2022-09-13 12:00:00,33.3,49,32,27.5,805,750.05,837.05
2022-09-13 13:00:00,33.5,50,28,28.8,785,629.08,744.8
2022-09-13 14:00:00,34.2,47,15,27.8,671,528.53,594.6
2022-09-13 15:00:00,34.2,45,15,27.5,550,354.25,400.15
2022-09-13 16:00:00,33,47,42,27.2,375,174.73,191.88
2022-09-13 17:00:00,32,54,10,18.7,159,33.05,34
2022-09-13 18:00:00,30.2,64,82,12.4,41,0,0
2022-09-13 19:00:00,30,65,87,12.6,0,0,0
2022-09-13 20:00:00,29.7,65,15,13.7,0,0,0
2022-09-13 21:00:00,29.1,68,10,12.8,0,0,0
2022-09-13 22:00:00,28.9,69,8,15.5,0,0,0
2022-09-13 23:00:00,28.8,67,4,18.5,0,0,0
2022-09-14 00:00:00,28.4,67,2,19.6,0,0,0
2022-09-14 01:00:00,28,69,8,18.9,0,0,0
2022-09-14 02:00:00,27.6,71,3,18.5,0,0,0
2022-09-14 03:00:00,27.2,74,9,18,0,0,0
2022-09-14 04:00:00,27,75,31,15.9,0,0,0
2022-09-14 05:00:00,26.5,78,21,13.2,0,3.7,4.3
2022-09-14 06:00:00,25.2,86,100,20.4,4,58.08,97.22
2022-09-14 07:00:00,25.4,86,98,20.5,52,154.05,283.17
2022-09-14 08:00:00,27,79,77,17.3,195,258.12,486.08
2022-09-14 09:00:00,28.3,71,83,21.1,245,377.65,654.8
2022-09-14 10:00:00,29.6,65,77,26,337,484.83,769.1
2022-09-14 11:00:00,30.5,62,52,27.3,528,430.08,809.95
2022-09-14 12:00:00,29.4,66,72,30.2,457,417.5,774.1
2022-09-14 13:00:00,29.6,71,100,24,637,443.38,675.65
2022-09-14 14:00:00,29,70,100,27.9,420,308.85,538.97
2022-09-14 15:00:00,28,77,100,18.4,218,194.05,351.33
2022-09-14 16:00:00,28.5,74,100,19.8,184,96.7,173.32
2022-09-14 17:00:00,26.8,85,100,14.9,111,18.55,30.52
2022-09-14 18:00:00,26.9,84,100,17.9,21,0,0
2022-09-14 19:00:00,26.5,84,99,17.1,0,0,0
2022-09-14 20:00:00,26.3,85,100,15,0,0,0
2022-09-14 21:00:00,26.2,86,99,14,0,0,0
2022-09-14 22:00:00,26,86,100,13.9,0,0,0
2022-09-14 23:00:00,25.8,87,100,13.4,0,0,0
2022-09-15 00:00:00,25.6,88,100,14.8,0,0,0
2022-09-15 01:00:00,25.5,88,100,15.5,0,0,0
2022-09-15 02:00:00,25.2,91,100,13,0,0,0
2022-09-15 03:00:00,24.9,92,89,13.2,0,0,0
2022-09-15 04:00:00,24.5,92,90,12.4,0,0,0
2022-09-15 05:00:00,24.8,93,94,10.5,0,2.9,3.85
2022-09-15 06:00:00,24.9,92,97,14.4,4,52.35,90.35
2022-09-15 07:00:00,25.5,88,76,15.3,84,144.38,276
2022-09-15 08:00:00,26.9,81,100,16,248,272.42,482.48
2022-09-15 09:00:00,28.6,72,100,13.9,390,346.12,643.6
2022-09-15 10:00:00,29.4,69,100,15.2,380,387.2,754.17
2022-09-15 11:00:00,30.1,66,100,15.6,402,358.5,818.7
2022-09-15 12:00:00,28.5,76,44,17.6,438,379.05,802.95
2022-09-15 13:00:00,26,91,97,14.9,608,268.52,718.8
2022-09-15 14:00:00,28.1,81,60,10.5,370,206.12,572.95
2022-09-15 15:00:00,27,79,83,23.2,388,143.4,386.02
2022-09-15 16:00:00,26.8,83,79,18.4,259,63.72,188.05
2022-09-15 17:00:00,25.7,85,65,17.3,142,11.27,32.03
2022-09-15 18:00:00,25.6,85,44,14.5,23,0,0
2022-09-15 19:00:00,25.2,87,35,13.2,0,0,0
2022-09-15 20:00:00,24.6,89,75,14.3,0,0,0
2022-09-15 21:00:00,24.2,94,90,13.8,0,0,0
2022-09-15 22:00:00,24.4,96,100,9.7,0,0,0
2022-09-15 23:00:00,24.5,95,100,11,0,0,0
2022-09-16 00:00:00,24.2,95,100,13.3,0,0,0
2022-09-16 01:00:00,24.1,96,100,12.7,0,0,0
2022-09-16 02:00:00,24,95,33,12.1,0,0,0
2022-09-16 03:00:00,23.5,97,46,13.4,0,0,0
2022-09-16 04:00:00,23.5,97,22,10.4,0,0,0
2022-09-16 05:00:00,23.4,95,100,6.6,0,2.22,3.97
2022-09-16 06:00:00,23.5,95,42,5,4,35.83,100.07
2022-09-16 07:00:00,24.5,89,100,7.2,92,105.97,292.27
2022-09-16 08:00:00,25.8,82,100,8.1,240,201.73,492.77
2022-09-16 09:00:00,27.5,75,100,10,373,265.23,663.75
2022-09-16 10:00:00,28.4,70,100,10.8,409,298.3,781.95
2022-09-16 11:00:00,30,64,100,11.3,558,276.17,794.28
2022-09-16 12:00:00,30.9,62,44,13.6,650,265,778.88
2022-09-16 13:00:00,30.6,63,62,15.1,555,202.45,695.75
2022-09-16 14:00:00,30.8,62,37,15,520,170.75,553.38
2022-09-16 15:00:00,30.7,63,35,14,396,146.02,369.17
2022-09-16 16:00:00,30.5,64,32,11.9,318,61.6,173.93
2022-09-16 17:00:00,24.1,95,32,10.4,159,9.52,27.17
2022-09-16 18:00:00,24.5,91,100,3.2,11,0,0
2022-09-16 19:00:00,24.4,93,100,7.6,0,0,0
2022-09-16 20:00:00,24.5,93,100,2,0,0,0
2022-09-16 21:00:00,24.7,91,100,3.7,0,0,0
2022-09-16 22:00:00,24.7,90,100,8.6,0,0,0
2022-09-16 23:00:00,24.8,90,94,11.5,0,0,0
2022-09-17 00:00:00,24.9,90,98,8,0,0,0
2022-09-17 01:00:00,24.2,93,98,3.5,0,0,0
2022-09-17 02:00:00,24.1,94,52,3.6,0,0,0
2022-09-17 03:00:00,24.5,91,73,10.6,0,0,0
2022-09-17 04:00:00,24.4,89,56,8.9,0,0,0
2022-09-17 05:00:00,23.5,94,26,3.1,0,3.5,3.55
2022-09-17 06:00:00,24,94,8,5,4,88.57,92.78
2022-09-17 07:00:00,25.7,88,0,6.4,99,258.05,280.6
2022-09-17 08:00:00,27.8,77,27,8.8,289,447.4,483.85
2022-09-17 09:00:00,29.5,70,86,12,482,620.88,657.33
2022-09-17 10:00:00,31.1,64,32,13.2,623,757.22,777.38
2022-09-17 11:00:00,32.1,60,36,13.6,711,731.33,766.47
2022-09-17 12:00:00,32.8,56,42,13.5,749,690.55,754.9
2022-09-17 13:00:00,33.2,55,32,14.5,715,547.6,671.38
2022-09-17 14:00:00,33.3,54,30,14.3,622,482.15,527.9
2022-09-17 15:00:00,33.5,52,23,12.5,514,309.4,344.92
2022-09-17 16:00:00,33.2,52,10,12.8,377,144.3,160.6
2022-09-17 17:00:00,26.4,83,33,14.2,176,23.1,24.77
2022-09-17 18:00:00,25.2,83,81,11.6,21,0,0
2022-09-17 19:00:00,25.8,84,42,6.2,0,0,0
